,0
2020-07-23,100419.03494384217
2020-07-24,100404.22980515922
2020-07-25,100421.8178727185
2020-07-26,100399.48421944947
2020-07-27,100351.38276327822
2020-07-28,100345.67833640178
2020-07-29,100356.62028540192
2020-07-30,100344.6323414606
2020-07-31,100333.89196846946
2020-08-01,100327.65854067015
2020-08-02,100313.90448763336
2020-08-03,100311.9887389766
2020-08-04,100324.83030999312
2020-08-05,100328.03654460756
2020-08-06,100323.99677066064
2020-08-07,100321.750383799
2020-08-08,100325.20714352925
2020-08-09,100318.04374879882
2020-08-10,100335.64574160399
2020-08-11,100295.8460598488
2020-08-12,100286.94313860613
2020-08-13,100296.69871930302
2020-08-14,100265.84626385238
2020-08-15,100269.93589219559
2020-08-16,100280.24419771602
2020-08-17,100274.37114444544
2020-08-18,100279.5831135854
2020-08-19,100295.0168726463
2020-08-20,100291.31013889695
2020-08-21,100304.37080931594
2020-08-22,100305.26505727472
2020-08-23,100352.68179189003
2020-08-24,100309.60977910756
2020-08-25,100355.29098736541
2020-08-26,100370.78681308647
2020-08-27,100319.23266990266
2020-08-28,100299.02477045012
2020-08-29,100285.7712406787
2020-08-30,100324.25911646047
2020-08-31,100275.29358646026
2020-09-01,100241.48658028885
2020-09-02,100191.7732282168
2020-09-03,100188.29786298456
2020-09-04,100123.30857544192
2020-09-05,100122.19856565526
2020-09-06,100119.18282688952
2020-09-07,100108.73542058011
2020-09-08,100105.93283011229
2020-09-09,100111.93512163842
2020-09-10,100111.55630062509
2020-09-11,100123.55998791545
2020-09-12,100158.41948031803
2020-09-13,100091.35489596895
2020-09-14,100105.65340561912
2020-09-15,100117.76439160152
2020-09-16,100137.08231253942
2020-09-17,100186.07802102843
2020-09-18,100177.7435995962
2020-09-19,100183.86547217763
2020-09-20,100182.27006784835
2020-09-21,100152.65130277643
2020-09-22,100171.93237512714
2020-09-23,100162.13331490825
2020-09-24,100091.21567489787
2020-09-25,100098.5556951493
2020-09-26,100108.37358850874
2020-09-27,100115.06610105465
2020-09-28,100119.22714200443
2020-09-29,100097.9664629651
2020-09-30,100097.78587647727
2020-10-01,100092.42016970116
2020-10-02,100077.54811413019
2020-10-03,100079.26239702897
2020-10-04,100086.77979335518
2020-10-05,100104.29499740129
2020-10-06,100094.86245467924
2020-10-07,100112.49241366981
2020-10-08,100116.71560973593
2020-10-09,100154.78399216406
2020-10-10,100128.15352361165
2020-10-11,100193.9579151253
2020-10-12,100207.06353063828
2020-10-13,100177.3918860163
2020-10-14,100133.299690709
2020-10-15,100120.8649137957
2020-10-16,100129.65047132492
2020-10-17,100148.28043411368
2020-10-18,100125.28065733296
2020-10-19,100128.9859560774
2020-10-20,100173.48935549316
2020-10-21,100247.79314360007
2020-10-22,100291.64522923931
2020-10-23,100266.43427135788
2020-10-24,100274.95318059971
2020-10-25,100272.61336370473
2020-10-26,100222.30416397862
2020-10-27,100205.92111208574
2020-10-28,100155.89509633335
2020-10-29,100162.60999587415
2020-10-30,100179.92887861076
2020-10-31,100174.66275552684
2020-11-01,100217.69914006087
2020-11-02,100181.7693074979
2020-11-03,100172.33925114282
2020-11-04,100183.48876462302
2020-11-05,100175.5940810506
2020-11-06,100214.9912687623
2020-11-07,100213.33233794988
2020-11-08,100225.95427826345
2020-11-09,100202.99000040953
2020-11-10,100179.07303317587
2020-11-11,100225.6512763221
2020-11-12,100232.59957398938
2020-11-13,100224.95197221299
2020-11-14,100215.17979432976
2020-11-15,100216.19552943777
2020-11-16,100228.74176635513
2020-11-17,100199.832794518
2020-11-18,100199.04291515097
2020-11-19,100207.33837944678
2020-11-20,100195.83035051994
2020-11-21,100179.61851790758
2020-11-22,100184.25542670282
2020-11-23,100202.63127378435
2020-11-24,100225.50094274395
2020-11-25,100203.85122499688
2020-11-26,100226.88169139587
2020-11-27,100151.43187362158
2020-11-28,100166.74909071645
2020-11-29,100128.93948265893
2020-11-30,100128.57200680397
2020-12-01,100110.6870819121
2020-12-02,100112.80842605658
2020-12-03,100087.9818748942
2020-12-04,100090.17948024286
2020-12-05,100093.29097263924
2020-12-06,100089.07120383643
2020-12-07,100080.3817688234
2020-12-08,100085.82371608267
2020-12-09,100095.97068155605
2020-12-10,100078.39134027202
2020-12-11,100087.31085035001
2020-12-12,100106.02521878199
2020-12-13,100112.59953520041
2020-12-14,100079.37167127365
2020-12-15,100063.77378258451
2020-12-16,100066.19346264156
2020-12-17,100072.75279748128
2020-12-18,100078.34077205067
2020-12-19,100055.32532756859
2020-12-20,100053.99004986741
2020-12-21,100061.28123031721
2020-12-22,100065.72401158347
2020-12-23,100072.77967792789
2020-12-24,100077.09308319044
2020-12-25,100068.78796946729
2020-12-26,100064.29055405488
2020-12-27,100054.78376145771
2020-12-28,100069.31159871665
2020-12-29,100067.43684633648
2020-12-30,100076.72445808668
2020-12-31,100074.14057983573
2021-01-01,100074.10324291053
2021-01-02,100033.27886899242
2021-01-03,100049.60519678389
2021-01-04,100058.40674904741
2021-01-05,100086.99449880369
2021-01-06,100026.95052006994
2021-01-07,100018.15983511125
2021-01-08,100016.64606026265
2021-01-09,100043.9993707942
2021-01-10,100024.55523169425
2021-01-11,100029.41109778821
2021-01-12,100019.04654253929
2021-01-13,100010.23117843218
2021-01-14,100010.17649234684
2021-01-15,100016.18585596378
2021-01-16,100016.28931738598
2021-01-17,100028.46708226594
2021-01-18,100045.59036618438
2021-01-19,100062.10202040667
2021-01-20,100046.11475805979
2021-01-21,100081.20270239774
2021-01-22,100079.72043743421
2021-01-23,100085.66287469078
2021-01-24,100119.25141244475
2021-01-25,100151.8159577918
2021-01-26,100209.27993106544
2021-01-27,100230.22244160474
2021-01-28,100144.51611002829
2021-01-29,100199.39260077299
2021-01-30,100152.43296045797
2021-01-31,100183.44280540597
2021-02-01,100166.39113228077
2021-02-02,100147.2008391964
2021-02-03,100191.22049978102
2021-02-04,100213.48491955797
2021-02-05,100263.0885930643
2021-02-06,100321.16305769252
2021-02-07,100357.96148898943
2021-02-08,100374.11723360128
2021-02-09,100448.59991231958
2021-02-10,100532.97834922076
2021-02-11,100512.88573885226
2021-02-12,100519.57479162652
2021-02-13,100521.66981110632
2021-02-14,100524.47915986531
2021-02-15,100601.64372349034
2021-02-16,100588.80305542737
2021-02-17,100631.62162321182
2021-02-18,100688.56661973729
2021-02-19,100642.45846551047
2021-02-20,100579.69743081977
2021-02-21,100545.05372769918
2021-02-22,100578.73840417186
2021-02-23,100540.11530993776
2021-02-24,100575.59917543833
2021-02-25,100561.215346755
2021-02-26,100561.13360401777
2021-02-27,100519.52097139545
2021-02-28,100464.29289297346
2021-03-01,100460.43328078964
2021-03-02,100431.77009814601
2021-03-03,100408.42870949504
2021-03-04,100402.5927174785
2021-03-05,100387.22828511323
2021-03-06,100413.31813471485
2021-03-07,100377.09495184864
2021-03-08,100379.25425834558
2021-03-09,100420.11964853978
2021-03-10,100435.54707416926
2021-03-11,100353.14808589357
2021-03-12,100324.5645531536
2021-03-13,100319.82511248082
2021-03-14,100329.06733455122
2021-03-15,100348.5253236076
2021-03-16,100371.5578668632
2021-03-17,100354.56663674516
2021-03-18,100338.53282008173
2021-03-19,100333.91662751252
2021-03-20,100306.72288603116
2021-03-21,100291.06719522428
2021-03-22,100238.97004005962
2021-03-23,100236.60798537424
2021-03-24,100214.01692436758
2021-03-25,100202.25019261955
2021-03-26,100201.3091957634
2021-03-27,100206.40952081182
2021-03-28,100250.69790955217
2021-03-29,100249.75412501249
2021-03-30,100223.53165681283
2021-03-31,100226.84282202224
2021-04-01,100206.82797702469
2021-04-02,100234.83934872512
2021-04-03,100234.57143589189
2021-04-04,100292.0576175599
2021-04-05,100283.45726877323
2021-04-06,100254.25103686714
2021-04-07,100320.6049773236
2021-04-08,100330.84144525837
2021-04-09,100367.5434482825
2021-04-10,100311.87665042566
2021-04-11,100321.43150508692
2021-04-12,100314.69599403678
2021-04-13,100346.49894214004
2021-04-14,100316.76671978734
2021-04-15,100254.46407303974
2021-04-16,100250.34692893234
2021-04-17,100249.59080052456
2021-04-18,100237.83352937624
2021-04-19,100236.92297963066
2021-04-20,100240.8704013955
2021-04-21,100232.77699895388
2021-04-22,100236.32995009645
2021-04-23,100246.41820306702
2021-04-24,100228.46900771072
2021-04-25,100227.27077284106
2021-04-26,100237.9318977128
2021-04-27,100241.41607115713
2021-04-28,100233.60973865552
2021-04-29,100228.98313163249
2021-04-30,100212.956759388
2021-05-01,100203.469057782
2021-05-02,100206.95008381875
2021-05-03,100200.83109924966
2021-05-04,100198.9407005953
2021-05-05,100194.78781921825
2021-05-06,100208.36981946151
2021-05-07,100207.01316227164
2021-05-08,100210.48894911727
2021-05-09,100218.75625855921
2021-05-10,100249.78150525755
2021-05-11,100289.39828679187
2021-05-12,100272.46396545334
2021-05-13,100292.04222011617
2021-05-14,100292.9528128697
2021-05-15,100315.41312869053
2021-05-16,100291.27802361488
2021-05-17,100232.39647601427
2021-05-18,100244.30812216389
2021-05-19,100236.4271491451
2021-05-20,100259.61184601736
2021-05-21,100318.04856600382
2021-05-22,100300.4180991836
2021-05-23,100329.33654135367
2021-05-24,100387.51498485982
2021-05-25,100364.87228700296
2021-05-26,100379.6251773523
2021-05-27,100379.12524976568
2021-05-28,100367.82482998933
2021-05-29,100385.25677148797
2021-05-30,100392.52999232552
2021-05-31,100387.85791729343
2021-06-01,100397.55516972278
2021-06-02,100387.81543901675
2021-06-03,100362.1898904106
2021-06-04,100407.55436622375
2021-06-05,100383.38625534676
2021-06-06,100356.4694286268
2021-06-07,100378.8874043891
2021-06-08,100367.38696932892
2021-06-09,100399.68349204956
2021-06-10,100386.69204294465
2021-06-11,100429.34637090645
2021-06-12,100508.32769745306
2021-06-13,100526.37390278003
2021-06-14,100523.56853566105
2021-06-15,100540.20741003948
2021-06-16,100590.30735184773
2021-06-17,100622.13194860135
2021-06-18,100605.38308561355
2021-06-19,100620.13083876933
2021-06-20,100614.3519951188
2021-06-21,100640.71237469892
2021-06-22,100610.6057019254
2021-06-23,100623.1587945806
2021-06-24,100598.82491694481
2021-06-25,100566.06022170886
2021-06-26,100553.15245665883
2021-06-27,100557.25934378854
2021-06-28,100572.41237550013
2021-06-29,100553.79128040743
2021-06-30,100582.61188548917
2021-07-01,100607.59262878628
2021-07-02,100618.96808869085
2021-07-03,100591.29378639408
2021-07-04,100590.69029387824
2021-07-05,100591.83644479104
2021-07-06,100601.62242820201
2021-07-07,100618.55894047495
2021-07-08,100609.58273882851
2021-07-09,100583.49536156263
2021-07-10,100569.46543056732
2021-07-11,100560.52305144364
2021-07-12,100547.84337506133
2021-07-13,100532.8725837098
2021-07-14,100532.32294753025
2021-07-15,100530.54293057445
2021-07-16,100524.14094626943
2021-07-17,100530.12380465951
2021-07-18,100525.64868439522
2021-07-19,100514.11334577164
2021-07-20,100521.21113270079
2021-07-21,100521.53022417892
2021-07-22,100522.05084577115
2021-07-23,100523.50574492312
2021-07-24,100520.39572092748
2021-07-25,100524.31341958386
2021-07-26,100526.37924598731
2021-07-27,100529.43520083211
2021-07-28,100534.87144617402
2021-07-29,100540.46002834073
2021-07-30,100541.76194132777
2021-07-31,100546.45205456388
2021-08-01,100560.22168872487
2021-08-02,100558.36426860763
2021-08-03,100522.92130430875
2021-08-04,100540.91245448588
2021-08-05,100562.42616286722
2021-08-06,100590.60143005365
2021-08-07,100589.33899420883
2021-08-08,100570.84870888999
2021-08-09,100576.85604544691
2021-08-10,100593.0868667871
2021-08-11,100559.19364003577
2021-08-12,100540.49951634186
2021-08-13,100537.0758405914
2021-08-14,100548.1139554883
2021-08-15,100550.63302899967
2021-08-16,100547.19666570748
2021-08-17,100545.35578919487
2021-08-18,100545.5258610689
2021-08-19,100559.60233703972
2021-08-20,100560.7685848495
2021-08-21,100555.82245385963
2021-08-22,100577.98797798583
2021-08-23,100564.12771398407
2021-08-24,100553.10808628598
2021-08-25,100529.50502927329
2021-08-26,100504.20441330597
2021-08-27,100487.99703507657
2021-08-28,100503.62899045969
2021-08-29,100548.85465561961
2021-08-30,100559.66155385654
2021-08-31,100539.79602836024
2021-09-01,100521.44567195076
2021-09-02,100513.02489279304
2021-09-03,100507.33056384818
2021-09-04,100503.62963338025
2021-09-05,100508.14467472327
2021-09-06,100515.91722983633
2021-09-07,100489.85334682614
2021-09-08,100483.68846251589
2021-09-09,100488.81142080932
2021-09-10,100473.41302313996
2021-09-11,100489.7026568958
2021-09-12,100459.0682208365
2021-09-13,100471.28555897769
2021-09-14,100446.8825454884
2021-09-15,100407.00349402525
2021-09-16,100416.6026778076
2021-09-17,100480.96086228688
2021-09-18,100491.5516811313
2021-09-19,100464.41902333446
2021-09-20,100508.24611198432
2021-09-21,100500.3029661166
2021-09-22,100504.2613496758
2021-09-23,100487.40588516287
2021-09-24,100482.83991209038
2021-09-25,100517.54781924363
2021-09-26,100473.9724778678
2021-09-27,100475.33181114016
2021-09-28,100458.0222495455
2021-09-29,100491.85328559464
2021-09-30,100504.30471481323
2021-10-01,100526.5816731362
2021-10-02,100530.36310592003
2021-10-03,100481.32652718107
2021-10-04,100507.97492055208
2021-10-05,100532.60427299177
2021-10-06,100489.12178868245
2021-10-07,100504.09276754274
2021-10-08,100530.23290369872
2021-10-09,100515.41509330785
2021-10-10,100527.09785836417
2021-10-11,100535.86571684296
2021-10-12,100496.5270599307
2021-10-13,100486.24985227486
2021-10-14,100473.84322629972
2021-10-15,100474.427200923
2021-10-16,100498.6560058251
2021-10-17,100494.91151230352
2021-10-18,100483.21298653078
2021-10-19,100506.78578183228
2021-10-20,100513.70824788699
2021-10-21,100500.70699704654
2021-10-22,100519.25403927261
2021-10-23,100495.65327008865
2021-10-24,100541.25616683031
2021-10-25,100550.69823158202
2021-10-26,100529.36439566179
2021-10-27,100546.97953112064
2021-10-28,100503.15453787253
2021-10-29,100470.20931938317
2021-10-30,100506.60995746066
2021-10-31,100487.277334355
2021-11-01,100457.15096807446
2021-11-02,100454.18183299455
2021-11-03,100474.93221302134
2021-11-04,100492.03116455526
2021-11-05,100513.65242440907
2021-11-06,100495.46770259421
2021-11-07,100471.29793794997
2021-11-08,100483.5129315329
2021-11-09,100485.98841598921
2021-11-10,100491.47452294352
2021-11-11,100463.35977057573
2021-11-12,100484.0390753496
2021-11-13,100507.6757291767
2021-11-14,100537.56285163743
2021-11-15,100500.16755637727
2021-11-16,100520.17027679841
2021-11-17,100523.95027597949
2021-11-18,100534.46243422602
2021-11-19,100577.93426296317
2021-11-20,100605.62007182051
2021-11-21,100654.52724243906
2021-11-22,100713.18638683941
2021-11-23,100664.81705291811
2021-11-24,100657.42205854403
2021-11-25,100664.0400159881
2021-11-26,100724.2253107294
2021-11-27,100710.32202057957
2021-11-28,100689.79551808743
2021-11-29,100612.49857389
2021-11-30,100622.94843386406
2021-12-01,100614.59509219603
2021-12-02,100683.9894928317
2021-12-03,100671.72830652601
2021-12-04,100608.7433286644
2021-12-05,100598.18090987511
2021-12-06,100568.21666391443
2021-12-07,100575.14428418037
2021-12-08,100557.87739841043
2021-12-09,100565.47561342076
2021-12-10,100568.78894034027
2021-12-11,100578.70095948805
2021-12-12,100578.46850932173
2021-12-13,100578.34591203462
2021-12-14,100571.36298677999
2021-12-15,100574.6548637761
2021-12-16,100565.95321243294
2021-12-17,100547.9928664836
2021-12-18,100604.9482280015
2021-12-19,100602.42069473345
2021-12-20,100690.57315791232
2021-12-21,100720.42293456542
2021-12-22,100787.59498395484
2021-12-23,100770.39904792198
2021-12-24,100851.26267729708
2021-12-25,100932.37991041568
2021-12-26,100895.26204018154
2021-12-27,100914.57868335904
2021-12-28,100932.25258662495
2021-12-29,101007.8734406171
2021-12-30,101050.14007850006
2021-12-31,101021.53097654354
2022-01-01,100986.84744843542
2022-01-02,100982.76144899671
2022-01-03,100898.73968372437
2022-01-04,100918.52628518642
2022-01-05,100976.1792165287
2022-01-06,100989.3646400889
2022-01-07,101021.85474711098
2022-01-08,100988.50500873501
2022-01-09,101024.21169843423
2022-01-10,101064.04568592786
2022-01-11,101006.19633425771
2022-01-12,100990.81031222153
2022-01-13,100983.1447652853
2022-01-14,100981.0346037364
2022-01-15,100999.95994180828
2022-01-16,101037.6441490219
2022-01-17,101059.42139145784
2022-01-18,101026.04910769704
2022-01-19,101012.94980826793
2022-01-20,101013.9066609497
2022-01-21,101015.09924908513
2022-01-22,101020.43697853583
2022-01-23,101012.8863402626
2022-01-24,101000.60743146247
2022-01-25,101050.83973339804
2022-01-26,101016.58364206465
2022-01-27,100983.87150002005
2022-01-28,100996.64188495894
2022-01-29,100970.3827273696
2022-01-30,100944.48442638399
2022-01-31,100927.35891558461
2022-02-01,100930.36849501793
2022-02-02,100929.30824496882
2022-02-03,100929.74085336743
2022-02-04,100940.99622214865
2022-02-05,100981.39318274824
2022-02-06,101006.98070272182
2022-02-07,101042.45455059949
2022-02-08,101089.35801871866
2022-02-09,101130.55730058001
2022-02-10,101125.56506925398
2022-02-11,101088.13944864411
2022-02-12,101106.90377552615
2022-02-13,101111.08508353648
2022-02-14,101068.99883983206
2022-02-15,101097.1160685886
2022-02-16,101093.51634016854
2022-02-17,101081.64977406136
2022-02-18,101153.89351563528
2022-02-19,101094.7413270514
2022-02-20,101062.90999591039
2022-02-21,101030.90682363548
2022-02-22,100969.19713036832
2022-02-23,100961.40413126368
2022-02-24,100945.31527104313
2022-02-25,100978.73105370613
2022-02-26,100992.16617788126
2022-02-27,100977.82952925682
2022-02-28,100985.3042340505
2022-03-01,100998.24519612818
2022-03-02,101010.62696551475
2022-03-03,101014.45641886085
2022-03-04,100987.49602894764
2022-03-05,100998.73724402527
2022-03-06,100960.7870788807
2022-03-07,101029.52731659352
2022-03-08,101032.41496188915
2022-03-09,101023.85236586197
2022-03-10,100983.67632765556
2022-03-11,100985.08020217488
2022-03-12,100951.62240997853
2022-03-13,100957.72658348813
2022-03-14,100962.54438585487
2022-03-15,100935.41881015191
2022-03-16,100907.05901454699
2022-03-17,100911.4362092198
2022-03-18,100902.23500790556
2022-03-19,100890.37839660734
2022-03-20,100896.23496135125
2022-03-21,100893.89451764135
2022-03-22,100862.09276592583
2022-03-23,100837.59207308792
2022-03-24,100822.51656265804
2022-03-25,100823.0525664432
2022-03-26,100821.09268358382
2022-03-27,100837.25679786205
2022-03-28,100832.01492666383
2022-03-29,100818.68120258009
2022-03-30,100783.96762688509
2022-03-31,100799.98616586508
2022-04-01,100800.22931679312
2022-04-02,100816.21459317682
2022-04-03,100834.31112478567
2022-04-04,100826.96143591337
2022-04-05,100845.04819732592
2022-04-06,100808.40482100673
2022-04-07,100826.84856142254
2022-04-08,100809.01634755883
2022-04-09,100806.76438310568
2022-04-10,100783.14320525336
2022-04-11,100770.06558000718
2022-04-12,100734.61932201596
2022-04-13,100731.52154189209
2022-04-14,100726.26143149735
2022-04-15,100728.45800610568
2022-04-16,100730.37925007871
2022-04-17,100730.16802986263
2022-04-18,100722.85915117219
2022-04-19,100727.5327165591
2022-04-20,100705.63602866027
2022-04-21,100719.26994584306
2022-04-22,100701.33804537592
2022-04-23,100720.84455970864
2022-04-24,100712.76064851234
2022-04-25,100705.8039017126
2022-04-26,100723.98572707802
2022-04-27,100701.76286885543
2022-04-28,100712.19300872015
2022-04-29,100726.1241653835
2022-04-30,100719.79913703912
2022-05-01,100691.59008953294
2022-05-02,100712.11733325926
2022-05-03,100720.14086476916
2022-05-04,100752.37435903166
2022-05-05,100756.08470056862
2022-05-06,100764.82886887353
2022-05-07,100721.41239857735
2022-05-08,100668.91572358256
2022-05-09,100671.64955831233
2022-05-10,100682.3868866873
2022-05-11,100711.97575449424
2022-05-12,100701.42810083576
2022-05-13,100680.04024556928
2022-05-14,100735.97016683019
2022-05-15,100761.4344199952
2022-05-16,100731.5530823632
2022-05-17,100680.6693468652
2022-05-18,100679.14846577641
2022-05-19,100693.81221972575
2022-05-20,100692.55213906345
2022-05-21,100668.41006652398
2022-05-22,100674.43398615948
2022-05-23,100687.57514500756
2022-05-24,100694.65961203397
2022-05-25,100712.04275851167
2022-05-26,100725.81420603783
2022-05-27,100690.04065221302
2022-05-28,100665.19358585369
2022-05-29,100672.72574490894
2022-05-30,100677.34795245185
2022-05-31,100698.05758032667
2022-06-01,100681.44291118492
2022-06-02,100683.31575540038
2022-06-03,100685.33216648179
2022-06-04,100660.00202970774
2022-06-05,100679.91237845013
2022-06-06,100668.34871495764
2022-06-07,100653.24448171363
2022-06-08,100657.36443667492
2022-06-09,100652.17935950313
2022-06-10,100597.68890757042
2022-06-11,100607.42411523365
2022-06-12,100601.59058352288
2022-06-13,100614.5674192303
2022-06-14,100641.08800542235
2022-06-15,100640.53645556088
2022-06-16,100681.14352323345
2022-06-17,100679.21247017769
2022-06-18,100679.42006887449
2022-06-19,100693.4969035099
2022-06-20,100671.11105330581
2022-06-21,100654.80037848695
2022-06-22,100682.8523187562
2022-06-23,100671.8764311483
2022-06-24,100665.1045529532
2022-06-25,100614.28249420946
2022-06-26,100615.53143928929
2022-06-27,100641.85432076195
2022-06-28,100610.37124597639
2022-06-29,100616.3938673793
2022-06-30,100669.33335583325
2022-07-01,100653.73597951671
2022-07-02,100658.94322171976
2022-07-03,100661.29255041025
2022-07-04,100703.7478559716
2022-07-05,100734.03479722167
2022-07-06,100741.73419886343
2022-07-07,100783.59418570166
2022-07-08,100813.39015400989
2022-07-09,100922.84550105168
2022-07-10,100978.35336925858
2022-07-11,101045.52690808178
2022-07-12,101048.99768028485
2022-07-13,101091.4897300198
2022-07-14,101031.66936493097
2022-07-15,101149.61969852854
2022-07-16,101188.00400769591
2022-07-17,101109.7100014079
2022-07-18,101055.12007909233
2022-07-19,101116.81931875621
2022-07-20,101096.18885438729
2022-07-21,101080.04681857479
2022-07-22,101146.88504351555
2022-07-23,101137.7076590682
2022-07-24,101137.03797325735
2022-07-25,101057.41133086778
2022-07-26,101086.61699646956
2022-07-27,101090.27646642845
2022-07-28,101045.62326151555
2022-07-29,101032.07727037542
2022-07-30,101022.84380645254
2022-07-31,101020.73536033262
2022-08-01,101024.10079611331
2022-08-02,101012.42476916553
2022-08-03,101009.70771793566
2022-08-04,101013.95813332094
2022-08-05,101028.27562393024
2022-08-06,101042.12384769648
2022-08-07,101030.70802605765
2022-08-08,101037.5987777876
2022-08-09,101023.37835998337
2022-08-10,101016.93008711183
2022-08-11,101023.84030575487
2022-08-12,101004.1016531231
2022-08-13,101012.35727688216
2022-08-14,101010.5572339501
2022-08-15,101012.98728828304
2022-08-16,101013.15854064036
2022-08-17,101009.12705275168
2022-08-18,101018.469713926
2022-08-19,101013.20926094768
2022-08-20,101024.33849677627
2022-08-21,101001.3946357626
2022-08-22,101004.60506921542
2022-08-23,101043.43814238296
2022-08-24,101015.2873882842
2022-08-25,101005.6814570272
2022-08-26,101015.4657713263
2022-08-27,101003.18112618507
2022-08-28,101028.74849265294
2022-08-29,101029.57992160016
2022-08-30,101016.40449682121
2022-08-31,101033.42300862746
2022-09-01,101036.71945373187
2022-09-02,101048.40644280614
2022-09-03,101057.20137529419
2022-09-04,101091.25830102254
2022-09-05,101096.77903047336
2022-09-06,101076.90711308419
2022-09-07,101047.42202090798
2022-09-08,101024.83265555333
2022-09-09,100975.75761621444
2022-09-10,100989.88808163685
2022-09-11,100978.43382775018
2022-09-12,100979.12590666347
2022-09-13,100994.83178042107
2022-09-14,101025.3091584396
2022-09-15,101039.7113605691
2022-09-16,101041.0242539669
2022-09-17,101076.4223414398
2022-09-18,101072.69111225146
2022-09-19,101073.95790329025
2022-09-20,101020.20574391089
2022-09-21,101030.08549458881
2022-09-22,101007.38442516152
2022-09-23,100977.47528588782
2022-09-24,101004.5346297902
2022-09-25,101004.1412032815
2022-09-26,101026.05478960261
2022-09-27,101017.49379993018
2022-09-28,100969.28560915196
2022-09-29,100961.37761596129
2022-09-30,100955.13099038183
2022-10-01,100974.52935457161
2022-10-02,100954.80882054019
2022-10-03,100941.2864206395
2022-10-04,100920.29448978679
2022-10-05,100921.90171362694
2022-10-06,100931.97202592106
2022-10-07,100930.89556241113
2022-10-08,100925.43391349525
2022-10-09,100923.82231467358
2022-10-10,100938.66256465562
2022-10-11,100929.71271750952
2022-10-12,100948.92396593204
2022-10-13,100950.44401700335
2022-10-14,100979.61777064565
2022-10-15,101026.40802212986
2022-10-16,101059.83550229722
2022-10-17,100988.52187164046
2022-10-18,100992.06333237117
2022-10-19,101005.10079671167
2022-10-20,101002.63274495972
2022-10-21,101070.95843805528
2022-10-22,101038.70928636554
2022-10-23,101019.89017256051
2022-10-24,101039.84546311639
2022-10-25,101019.93332077068
2022-10-26,101098.61423756558
2022-10-27,101096.72738076722
2022-10-28,101111.20941444134
2022-10-29,101123.55813728573
2022-10-30,101075.17089907825
2022-10-31,101071.97575150464
2022-11-01,101029.58664519123
2022-11-02,101080.65986715067
2022-11-03,101085.47718105277
2022-11-04,101069.16142809426
2022-11-05,101084.99900212069
2022-11-06,101082.6372466938
2022-11-07,101116.05999686358
2022-11-08,101091.78716355463
2022-11-09,101102.26456174048
2022-11-10,101065.45082343978
2022-11-11,101019.63838111355
2022-11-12,101004.93797154298
2022-11-13,101011.88116514591
2022-11-14,100992.83226420006
2022-11-15,100957.79056111336
2022-11-16,100949.97038120119
2022-11-17,100929.76815941988
2022-11-18,100949.14121800955
2022-11-19,100926.69135682676
2022-11-20,100924.77016806293
2022-11-21,100943.1152236909
2022-11-22,100957.99533925073
2022-11-23,100963.24321769491
2022-11-24,100954.57367592619
2022-11-25,100920.12768973476
2022-11-26,100942.5558103798
2022-11-27,100933.9429848868
2022-11-28,100939.80521302935
2022-11-29,100939.10867001441
2022-11-30,100930.41703439203
2022-12-01,100959.32482681825
2022-12-02,100999.58533414251
2022-12-03,101009.29675245957
2022-12-04,100957.35198610793
2022-12-05,100949.88460028042
2022-12-06,100914.60013684671
2022-12-07,100904.4873214266
2022-12-08,100896.22277308897
2022-12-09,100906.34529289433
2022-12-10,100922.64892861895
2022-12-11,100949.33629193477
2022-12-12,100930.0384546331
2022-12-13,100927.78774763116
2022-12-14,100909.25338787919
2022-12-15,100896.35143852847
2022-12-16,100903.41672421024
2022-12-17,100906.18850844834
2022-12-18,100879.56841157976
2022-12-19,100873.66723925126
2022-12-20,100878.1820742205
2022-12-21,100885.62815871029
2022-12-22,100913.1202720959
2022-12-23,100923.33400532136
2022-12-24,100932.82425688782
2022-12-25,100929.01700304211
2022-12-26,100923.86735144527
2022-12-27,100922.4282074364
2022-12-28,100924.99710255397
2022-12-29,100948.17841075525
2022-12-30,100941.1436115781
2022-12-31,100929.31344522785
2023-01-01,100949.77161131121
2023-01-02,100926.27295737984
2023-01-03,100931.0225781531
2023-01-04,100936.39561074572
2023-01-05,100959.90853949753
2023-01-06,100953.68186485118
2023-01-07,100933.49305221556
2023-01-08,100922.80072432898
2023-01-09,100912.94757117704
2023-01-10,100905.23042685192
2023-01-11,100919.99505986061
2023-01-12,100918.03512247732
2023-01-13,100914.58028143989
2023-01-14,100921.23046464664
2023-01-15,100934.61242316311
2023-01-16,100919.39502478155
2023-01-17,100909.87839619127
2023-01-18,100904.39621828639
2023-01-19,100899.09707778686
2023-01-20,100901.11165848382
2023-01-21,100890.38109453671
2023-01-22,100893.40500400089
2023-01-23,100889.46763821525
2023-01-24,100887.03425591189
2023-01-25,100886.27080762218
2023-01-26,100881.18833834738
2023-01-27,100895.68042661271
2023-01-28,100877.30321363908
2023-01-29,100869.84985740311
2023-01-30,100860.92281119426
2023-01-31,100848.34694114172
2023-02-01,100846.2230670792
2023-02-02,100843.71101346808
2023-02-03,100843.13769547839
2023-02-04,100842.71750371189
2023-02-05,100849.78632768797
2023-02-06,100862.92369405447
2023-02-07,100802.14253094193
2023-02-08,100839.94773507286
2023-02-09,100776.58817964194
2023-02-10,100772.14915661029
