,0
2020-07-23,100005.59814908565
2020-07-24,100004.2157901653
2020-07-25,100006.29725472083
2020-07-26,100003.83798416116
2020-07-27,99997.92759887716
2020-07-28,99997.30308023114
2020-07-29,99998.96300431753
2020-07-30,99997.48179052063
2020-07-31,99996.15880745696
2020-08-01,99995.54387038795
2020-08-02,99993.6848078428
2020-08-03,99994.01095406173
2020-08-04,99995.94417134117
2020-08-05,99996.6086476745
2020-08-06,99996.49372714205
2020-08-07,99996.0501019335
2020-08-08,99996.44766319156
2020-08-09,99995.64498174857
2020-08-10,99998.06063176278
2020-08-11,99993.27157137016
2020-08-12,99992.62491595777
2020-08-13,99992.72220918941
2020-08-14,99989.80517031245
2020-08-15,99990.0729720307
2020-08-16,99990.91522483005
2020-08-17,99990.26574769196
2020-08-18,99990.38351233846
2020-08-19,99991.1279875929
2020-08-20,99990.71360855199
2020-08-21,99991.49359737747
2020-08-22,99991.61744165263
2020-08-23,99995.80134591662
2020-08-24,99991.50382854987
2020-08-25,99995.12841247645
2020-08-26,99997.0064535291
2020-08-27,99992.97963356912
2020-08-28,99990.3088410589
2020-08-29,99989.29987862309
2020-08-30,99992.79303670739
2020-08-31,99988.55947652934
2020-09-01,99985.70853987995
2020-09-02,99982.13905226413
2020-09-03,99981.21280165826
2020-09-04,99976.75011174125
2020-09-05,99977.12353495875
2020-09-06,99976.61879973474
2020-09-07,99975.3456480813
2020-09-08,99974.93360932876
2020-09-09,99975.72374403704
2020-09-10,99975.88505272941
2020-09-11,99977.5018813037
2020-09-12,99981.25274414553
2020-09-13,99974.19792099907
2020-09-14,99975.83419576766
2020-09-15,99977.08194197276
2020-09-16,99979.01490130191
2020-09-17,99983.9472476138
2020-09-18,99983.73022372292
2020-09-19,99984.38174616269
2020-09-20,99984.30586399489
2020-09-21,99981.47343675124
2020-09-22,99983.35915709558
2020-09-23,99982.82267260793
2020-09-24,99975.42486711965
2020-09-25,99976.23420162438
2020-09-26,99977.07777262037
2020-09-27,99977.29699773373
2020-09-28,99977.47092582737
2020-09-29,99975.06212981911
2020-09-30,99975.21080398794
2020-10-01,99974.43388694343
2020-10-02,99972.11598604424
2020-10-03,99971.94507568209
2020-10-04,99972.42723791554
2020-10-05,99973.84587461063
2020-10-06,99973.12234835158
2020-10-07,99974.0399104257
2020-10-08,99974.29328142328
2020-10-09,99976.61193024136
2020-10-10,99974.2718982632
2020-10-11,99980.02486509472
2020-10-12,99981.0602289382
2020-10-13,99978.5173581081
2020-10-14,99974.58856812102
2020-10-15,99973.50206279205
2020-10-16,99974.2425093261
2020-10-17,99975.83263435995
2020-10-18,99973.80622654363
2020-10-19,99974.29530079712
2020-10-20,99976.98226650027
2020-10-21,99983.28275800808
2020-10-22,99987.19450270827
2020-10-23,99984.61973495156
2020-10-24,99985.40670801583
2020-10-25,99984.80513356828
2020-10-26,99980.02985824618
2020-10-27,99978.02912802735
2020-10-28,99975.1913859332
2020-10-29,99975.37507557351
2020-10-30,99977.80533055193
2020-10-31,99977.45901563106
2020-11-01,99981.18797392493
2020-11-02,99977.20700387232
2020-11-03,99977.36736126563
2020-11-04,99978.36134479662
2020-11-05,99977.110004151
2020-11-06,99980.06843737673
2020-11-07,99980.09401519714
2020-11-08,99980.92850877573
2020-11-09,99979.04902727126
2020-11-10,99977.07426471656
2020-11-11,99979.59943821766
2020-11-12,99980.0667671532
2020-11-13,99979.126219183
2020-11-14,99977.63400269132
2020-11-15,99977.22117747169
2020-11-16,99977.70985432103
2020-11-17,99975.81955288223
2020-11-18,99975.72789627744
2020-11-19,99976.40128953717
2020-11-20,99975.44384302343
2020-11-21,99974.08111265967
2020-11-22,99974.55776840194
2020-11-23,99975.62984732563
2020-11-24,99977.18579621402
2020-11-25,99975.73453215495
2020-11-26,99977.68909133566
2020-11-27,99970.72427244908
2020-11-28,99971.85963495886
2020-11-29,99968.7119109816
2020-11-30,99968.57373783708
2020-12-01,99968.65467799832
2020-12-02,99969.40393124391
2020-12-03,99965.21575085753
2020-12-04,99966.10913560123
2020-12-05,99966.32419094692
2020-12-06,99965.90155142109
2020-12-07,99965.6627491289
2020-12-08,99966.48721781785
2020-12-09,99967.78512701756
2020-12-10,99965.77765280052
2020-12-11,99966.78653472831
2020-12-12,99969.00972346519
2020-12-13,99969.75411760563
2020-12-14,99966.12912924592
2020-12-15,99964.33923072006
2020-12-16,99964.65297529493
2020-12-17,99965.40236754749
2020-12-18,99966.00432828258
2020-12-19,99963.18431491
2020-12-20,99962.9477436756
2020-12-21,99963.2903083026
2020-12-22,99963.28737500122
2020-12-23,99963.89309793594
2020-12-24,99964.5390555083
2020-12-25,99963.76347601575
2020-12-26,99963.32713299949
2020-12-27,99962.36600522546
2020-12-28,99963.58998348097
2020-12-29,99963.31286262604
2020-12-30,99963.93302299852
2020-12-31,99963.71067309142
2021-01-01,99963.66643761475
2021-01-02,99960.37663885797
2021-01-03,99961.64182134648
2021-01-04,99962.38859899578
2021-01-05,99964.05298812164
2021-01-06,99959.15839689922
2021-01-07,99956.89518768594
2021-01-08,99956.90621606668
2021-01-09,99959.20055661042
2021-01-10,99957.64030172648
2021-01-11,99957.87383078509
2021-01-12,99957.33374052332
2021-01-13,99956.97392632838
2021-01-14,99956.12207677058
2021-01-15,99956.82212002201
2021-01-16,99956.74918029083
2021-01-17,99957.66722355263
2021-01-18,99959.21304123236
2021-01-19,99960.4578317861
2021-01-20,99959.13498814875
2021-01-21,99961.07803790868
2021-01-22,99960.96080137338
2021-01-23,99961.47053655256
2021-01-24,99964.35873112857
2021-01-25,99966.92802863734
2021-01-26,99971.59945765077
2021-01-27,99973.26004103183
2021-01-28,99964.62995837664
2021-01-29,99969.00149591666
2021-01-30,99964.88025061945
2021-01-31,99967.87326589582
2021-02-01,99966.84560162813
2021-02-02,99964.87798165572
2021-02-03,99968.79461555618
2021-02-04,99970.72972869432
2021-02-05,99975.01752390001
2021-02-06,99980.03651160933
2021-02-07,99983.51016560479
2021-02-08,99985.0049808576
2021-02-09,99991.65365881083
2021-02-10,99998.39964485154
2021-02-11,99996.57654187267
2021-02-12,99997.16129976156
2021-02-13,99996.99953529614
2021-02-14,99997.43683642043
2021-02-15,100004.61073173702
2021-02-16,100003.54425154188
2021-02-17,100007.23700527086
2021-02-18,100012.79054050063
2021-02-19,100008.18982025169
2021-02-20,100002.26117821803
2021-02-21,99999.35286173881
2021-02-22,100002.2225133404
2021-02-23,99998.62376305214
2021-02-24,100002.43935059813
2021-02-25,100001.87379559757
2021-02-26,100002.09185152456
2021-02-27,99998.23891239625
2021-02-28,99992.24559182425
2021-03-01,99991.55889311912
2021-03-02,99988.98780990994
2021-03-03,99986.41162512134
2021-03-04,99985.60407667929
2021-03-05,99984.3528541952
2021-03-06,99987.7700095406
2021-03-07,99983.57786929462
2021-03-08,99984.02423075722
2021-03-09,99988.41122374151
2021-03-10,99989.90262203343
2021-03-11,99982.14475202672
2021-03-12,99980.13488686708
2021-03-13,99979.47456893539
2021-03-14,99980.20227175333
2021-03-15,99981.609858426
2021-03-16,99983.14870788949
2021-03-17,99982.06006681325
2021-03-18,99981.56502175187
2021-03-19,99980.82480184888
2021-03-20,99978.45428088325
2021-03-21,99977.00621146584
2021-03-22,99972.44614470474
2021-03-23,99971.89219901658
2021-03-24,99970.04790487344
2021-03-25,99969.33128687499
2021-03-26,99969.20404463787
2021-03-27,99969.27966163488
2021-03-28,99973.39900978208
2021-03-29,99974.16526845846
2021-03-30,99971.81772071683
2021-03-31,99971.6485493152
2021-04-01,99970.0510280275
2021-04-02,99972.96952107323
2021-04-03,99972.79676505114
2021-04-04,99978.90166651396
2021-04-05,99977.85506905352
2021-04-06,99974.99903525508
2021-04-07,99982.71913717875
2021-04-08,99983.98965240826
2021-04-09,99988.06953258961
2021-04-10,99982.35975092041
2021-04-11,99983.33432956606
2021-04-12,99982.73426399767
2021-04-13,99986.98942895493
2021-04-14,99983.45090581414
2021-04-15,99976.08363999898
2021-04-16,99975.76820093615
2021-04-17,99975.6539766626
2021-04-18,99974.32534095763
2021-04-19,99974.20292866588
2021-04-20,99974.68057579748
2021-04-21,99974.08935611713
2021-04-22,99974.7399546067
2021-04-23,99976.44565139628
2021-04-24,99974.21699426381
2021-04-25,99974.41261199987
2021-04-26,99975.7292311258
2021-04-27,99976.39216411924
2021-04-28,99975.12909037563
2021-04-29,99974.80300024341
2021-04-30,99972.48734979368
2021-05-01,99971.74962573951
2021-05-02,99972.01032507537
2021-05-03,99971.77778036248
2021-05-04,99970.62355299824
2021-05-05,99970.50630332687
2021-05-06,99971.90861468508
2021-05-07,99971.54660533484
2021-05-08,99971.76945612086
2021-05-09,99972.6652285208
2021-05-10,99975.58648601724
2021-05-11,99978.9460125675
2021-05-12,99977.88165281613
2021-05-13,99979.24378024205
2021-05-14,99978.72615657025
2021-05-15,99981.25930048684
2021-05-16,99979.31985801415
2021-05-17,99973.69128514042
2021-05-18,99974.25933441035
2021-05-19,99973.62148760782
2021-05-20,99975.45590250385
2021-05-21,99980.5248214037
2021-05-22,99979.00028991
2021-05-23,99981.64900391428
2021-05-24,99986.77876583877
2021-05-25,99984.63354427165
2021-05-26,99986.82783856221
2021-05-27,99987.51101583731
2021-05-28,99986.93364278473
2021-05-29,99989.01181217273
2021-05-30,99990.2915901256
2021-05-31,99989.79400554122
2021-06-01,99991.10454598213
2021-06-02,99989.89223483729
2021-06-03,99987.79939904113
2021-06-04,99992.99507790615
2021-06-05,99990.2862566676
2021-06-06,99988.18578538786
2021-06-07,99990.66315249082
2021-06-08,99989.10686249705
2021-06-09,99992.7941967358
2021-06-10,99990.91487341953
2021-06-11,99995.39979428351
2021-06-12,100003.61843584964
2021-06-13,100005.4680792828
2021-06-14,100005.01768054295
2021-06-15,100006.75223849739
2021-06-16,100011.75748211013
2021-06-17,100015.38870371428
2021-06-18,100013.72614234759
2021-06-19,100015.5713885783
2021-06-20,100015.00302634474
2021-06-21,100017.9851146651
2021-06-22,100014.8701803301
2021-06-23,100016.13435830649
2021-06-24,100013.13619337442
2021-06-25,100009.27488128339
2021-06-26,100008.32166865494
2021-06-27,100008.82574056066
2021-06-28,100009.94961971676
2021-06-29,100007.6054061107
2021-06-30,100010.05544979019
2021-07-01,100012.8290083498
2021-07-02,100014.1566893651
2021-07-03,100011.44515442276
2021-07-04,100011.32484748511
2021-07-05,100011.4955822457
2021-07-06,100012.18103394259
2021-07-07,100013.46598941849
2021-07-08,100012.93825248942
2021-07-09,100010.91868271974
2021-07-10,100010.15710963459
2021-07-11,100009.05818139599
2021-07-12,100008.2634544195
2021-07-13,100007.94693310169
2021-07-14,100007.72594521617
2021-07-15,100006.21434804035
2021-07-16,100005.18912838688
2021-07-17,100005.5198907151
2021-07-18,100005.02601402589
2021-07-19,100005.17391200151
2021-07-20,100005.01530192026
2021-07-21,100005.17274584438
2021-07-22,100005.11440186837
2021-07-23,100005.10097081529
2021-07-24,100004.98195708728
2021-07-25,100005.08470734622
2021-07-26,100005.37056122386
2021-07-27,100005.98915980062
2021-07-28,100006.17808154623
2021-07-29,100007.11571316561
2021-07-30,100007.24515056722
2021-07-31,100007.72123557984
2021-08-01,100008.73915367675
2021-08-02,100008.22793343215
2021-08-03,100004.26637353857
2021-08-04,100005.6674032401
2021-08-05,100007.00449365831
2021-08-06,100009.9609374088
2021-08-07,100009.81957463933
2021-08-08,100008.50801255253
2021-08-09,100009.94371635084
2021-08-10,100012.0048097364
2021-08-11,100008.33405040627
2021-08-12,100006.11074524368
2021-08-13,100005.61654134253
2021-08-14,100006.57017690246
2021-08-15,100006.84584749158
2021-08-16,100006.1295529027
2021-08-17,100005.86434152679
2021-08-18,100006.05042469768
2021-08-19,100007.41199055678
2021-08-20,100007.5653219959
2021-08-21,100007.40001954955
2021-08-22,100009.5059672639
2021-08-23,100007.65773103762
2021-08-24,100006.15324082386
2021-08-25,100003.79416410923
2021-08-26,100000.96457009335
2021-08-27,99999.26730739592
2021-08-28,100000.94611184028
2021-08-29,100005.71025169406
2021-08-30,100006.96644608576
2021-08-31,100004.80356883183
2021-09-01,100002.03257040707
2021-09-02,100000.6587895343
2021-09-03,99999.93481212315
2021-09-04,99999.41108095126
2021-09-05,99999.48526060714
2021-09-06,99999.93495309897
2021-09-07,99998.02786269879
2021-09-08,99998.36400714882
2021-09-09,99998.94522605297
2021-09-10,99997.83679389392
2021-09-11,99999.56603572598
2021-09-12,99996.85035442942
2021-09-13,99998.91755928723
2021-09-14,99995.99012530904
2021-09-15,99991.47363707925
2021-09-16,99992.64956549923
2021-09-17,100000.23087394692
2021-09-18,100001.35714498213
2021-09-19,99998.55678158022
2021-09-20,100003.08044089911
2021-09-21,100002.21698291726
2021-09-22,100002.81863373237
2021-09-23,100001.02388619925
2021-09-24,100000.56054597437
2021-09-25,100004.19795318527
2021-09-26,99999.67729238338
2021-09-27,99999.85322488037
2021-09-28,99997.41535499807
2021-09-29,100000.70628243868
2021-09-30,100001.77656280775
2021-10-01,100004.15802908842
2021-10-02,100004.55823357427
2021-10-03,99999.39374053113
2021-10-04,100002.15972071691
2021-10-05,100004.69113113324
2021-10-06,100000.31795489264
2021-10-07,100002.00336264656
2021-10-08,100004.86265479025
2021-10-09,100003.12956160659
2021-10-10,100004.47064518074
2021-10-11,100005.22845875518
2021-10-12,100001.31564993366
2021-10-13,100000.50750928336
2021-10-14,99998.950663714
2021-10-15,99999.0631236363
2021-10-16,100001.27426458478
2021-10-17,100000.76916334589
2021-10-18,100000.44746674054
2021-10-19,100002.27738436293
2021-10-20,100002.32453168381
2021-10-21,100001.13590369264
2021-10-22,100002.57930996896
2021-10-23,100000.5063760451
2021-10-24,100004.15986970684
2021-10-25,100004.76051054255
2021-10-26,100003.19001776817
2021-10-27,100004.20544951913
2021-10-28,100000.61198064321
2021-10-29,99998.13849449625
2021-10-30,100001.2416024431
2021-10-31,99999.59323435533
2021-11-01,99997.28838546258
2021-11-02,99996.32501555468
2021-11-03,99997.5763290802
2021-11-04,99998.94527847112
2021-11-05,100000.3575353589
2021-11-06,99998.85144450585
2021-11-07,99996.9896149299
2021-11-08,99997.25336114169
2021-11-09,99997.70759883542
2021-11-10,99998.41311707057
2021-11-11,99994.8682726277
2021-11-12,99996.34648254809
2021-11-13,99998.57395431305
2021-11-14,100000.70842167943
2021-11-15,99997.36252932255
2021-11-16,99998.82809702856
2021-11-17,99999.19234146223
2021-11-18,100000.17119781944
2021-11-19,100003.62019425002
2021-11-20,100006.1563985229
2021-11-21,100010.85100611208
2021-11-22,100016.09016464083
2021-11-23,100011.37555580886
2021-11-24,100011.0703531498
2021-11-25,100012.30003950822
2021-11-26,100023.37175963225
2021-11-27,100021.1071380313
2021-11-28,100019.54186273954
2021-11-29,100010.27738942696
2021-11-30,100012.21615724023
2021-12-01,100010.23035970777
2021-12-02,100019.31420600161
2021-12-03,100016.44276512771
2021-12-04,100010.2779455816
2021-12-05,100009.26527038413
2021-12-06,100003.99291529434
2021-12-07,100004.99675630881
2021-12-08,100002.5184084595
2021-12-09,100003.06009631469
2021-12-10,100004.6703268025
2021-12-11,100005.41961829364
2021-12-12,100004.9325977247
2021-12-13,100004.690130492
2021-12-14,100004.93643520742
2021-12-15,100005.08780997503
2021-12-16,100004.46799124773
2021-12-17,100002.57164157492
2021-12-18,100008.11402362822
2021-12-19,100007.35332104858
2021-12-20,100017.07778633486
2021-12-21,100020.03207970159
2021-12-22,100026.05000574821
2021-12-23,100023.92514167957
2021-12-24,100030.83428100574
2021-12-25,100038.78340884237
2021-12-26,100036.02896414361
2021-12-27,100037.49347262243
2021-12-28,100039.0606433365
2021-12-29,100046.2578832196
2021-12-30,100050.24566551573
2021-12-31,100047.06593747898
2022-01-01,100044.19167589687
2022-01-02,100043.87055235745
2022-01-03,100034.447169153
2022-01-04,100037.76634202167
2022-01-05,100043.70189087618
2022-01-06,100044.41366883686
2022-01-07,100047.46853699622
2022-01-08,100044.70975427356
2022-01-09,100048.12382018862
2022-01-10,100051.62325136966
2022-01-11,100046.19975821044
2022-01-12,100044.73781114713
2022-01-13,100044.27024888588
2022-01-14,100043.86077287234
2022-01-15,100045.57207047603
2022-01-16,100049.45166173097
2022-01-17,100051.50872602411
2022-01-18,100049.09002583707
2022-01-19,100048.31180908318
2022-01-20,100048.1762626645
2022-01-21,100048.29421915692
2022-01-22,100048.3497477852
2022-01-23,100047.71815863074
2022-01-24,100047.57051318351
2022-01-25,100050.16052162914
2022-01-26,100047.31008167694
2022-01-27,100045.67298152925
2022-01-28,100046.58195752765
2022-01-29,100043.61528189355
2022-01-30,100041.12973465663
2022-01-31,100039.20688997928
2022-02-01,100039.60330271523
2022-02-02,100039.44578587775
2022-02-03,100039.41108669987
2022-02-04,100040.04943491652
2022-02-05,100043.27069003986
2022-02-06,100045.30255802069
2022-02-07,100048.50787025929
2022-02-08,100052.37188072807
2022-02-09,100055.89908218762
2022-02-10,100055.37376036926
2022-02-11,100051.79175877015
2022-02-12,100053.6990416484
2022-02-13,100054.20326453049
2022-02-14,100049.55064180018
2022-02-15,100052.34277001505
2022-02-16,100051.2448180366
2022-02-17,100049.68391565922
2022-02-18,100056.38067020873
2022-02-19,100051.11766328341
2022-02-20,100047.97951309972
2022-02-21,100045.15535268196
2022-02-22,100040.20269566323
2022-02-23,100038.6670682633
2022-02-24,100035.36021395592
2022-02-25,100037.91895240235
2022-02-26,100039.00758379335
2022-02-27,100037.94376338714
2022-02-28,100037.7181693215
2022-03-01,100037.3110092716
2022-03-02,100038.10613542241
2022-03-03,100038.35186462845
2022-03-04,100036.44225901051
2022-03-05,100037.72206647282
2022-03-06,100033.4482133102
2022-03-07,100037.56657563167
2022-03-08,100038.48901726694
2022-03-09,100037.74519222433
2022-03-10,100034.46489889667
2022-03-11,100034.62562404576
2022-03-12,100031.87165164309
2022-03-13,100032.372383813
2022-03-14,100032.33279611816
2022-03-15,100029.7197466994
2022-03-16,100027.59716517752
2022-03-17,100027.74982509232
2022-03-18,100026.53716439445
2022-03-19,100025.72765172253
2022-03-20,100027.1726659244
2022-03-21,100027.36200642072
2022-03-22,100023.37500848525
2022-03-23,100020.01687816264
2022-03-24,100019.9290726592
2022-03-25,100020.93295123673
2022-03-26,100020.6155490958
2022-03-27,100022.52487856497
2022-03-28,100021.87237890693
2022-03-29,100019.95713005458
2022-03-30,100016.1969669084
2022-03-31,100017.14764824555
2022-04-01,100017.3301183568
2022-04-02,100019.14000463525
2022-04-03,100021.17467105085
2022-04-04,100021.00410274114
2022-04-05,100021.86450877335
2022-04-06,100018.55141701848
2022-04-07,100020.38136183927
2022-04-08,100017.98368928964
2022-04-09,100017.8332075111
2022-04-10,100015.42539433726
2022-04-11,100014.39042593056
2022-04-12,100011.86582810157
2022-04-13,100011.07800315374
2022-04-14,100010.26755386601
2022-04-15,100010.56847300251
2022-04-16,100010.73938094542
2022-04-17,100010.56431480982
2022-04-18,100010.00308149865
2022-04-19,100010.35720749955
2022-04-20,100007.85628086195
2022-04-21,100009.26935885327
2022-04-22,100008.69134848675
2022-04-23,100010.96532772535
2022-04-24,100010.0446688789
2022-04-25,100010.0654976089
2022-04-26,100013.13104486415
2022-04-27,100010.92239778681
2022-04-28,100011.59673151854
2022-04-29,100012.8383896011
2022-04-30,100012.16499533523
2022-05-01,100009.12091464984
2022-05-02,100011.108231844
2022-05-03,100012.56181979863
2022-05-04,100016.9768651454
2022-05-05,100017.81782200666
2022-05-06,100018.85680999262
2022-05-07,100014.51095801777
2022-05-08,100009.33811197626
2022-05-09,100010.01298500004
2022-05-10,100010.91798514887
2022-05-11,100013.28347864926
2022-05-12,100012.41889999091
2022-05-13,100010.4053829535
2022-05-14,100016.52796806298
2022-05-15,100019.27453426411
2022-05-16,100016.42664395015
2022-05-17,100011.40982176468
2022-05-18,100011.10889656181
2022-05-19,100012.5561886937
2022-05-20,100012.26680848768
2022-05-21,100009.50487416786
2022-05-22,100010.27525191475
2022-05-23,100011.55148272643
2022-05-24,100012.24955367125
2022-05-25,100014.00378036484
2022-05-26,100015.75686602163
2022-05-27,100012.28218712618
2022-05-28,100009.68846035191
2022-05-29,100010.50243253053
2022-05-30,100011.03166726365
2022-05-31,100013.1853050528
2022-06-01,100011.41867099654
2022-06-02,100012.2380844719
2022-06-03,100012.47633280452
2022-06-04,100009.09935475813
2022-06-05,100011.0034331976
2022-06-06,100010.10810699561
2022-06-07,100008.51307420827
2022-06-08,100008.5409170266
2022-06-09,100007.91602351223
2022-06-10,100002.93504430396
2022-06-11,100003.59982827872
2022-06-12,100003.22501532627
2022-06-13,100003.84419109974
2022-06-14,100005.72515748524
2022-06-15,100005.48886229967
2022-06-16,100008.93008816167
2022-06-17,100008.99747894176
2022-06-18,100008.62054326209
2022-06-19,100009.81930770415
2022-06-20,100007.94519888113
2022-06-21,100006.51309114251
2022-06-22,100009.12868826157
2022-06-23,100008.31413882799
2022-06-24,100007.92381914447
2022-06-25,100003.20395735894
2022-06-26,100003.16458685636
2022-06-27,100005.01734435138
2022-06-28,100002.03573933085
2022-06-29,100002.63115108489
2022-06-30,100006.96798436489
2022-07-01,100005.30464771291
2022-07-02,100005.60818040931
2022-07-03,100006.34154983485
2022-07-04,100010.46631955143
2022-07-05,100013.63157356632
2022-07-06,100014.01783817876
2022-07-07,100017.81466797351
2022-07-08,100019.76079564785
2022-07-09,100030.63151866138
2022-07-10,100036.12780260193
2022-07-11,100042.84387132074
2022-07-12,100043.3507059286
2022-07-13,100047.5632398243
2022-07-14,100041.41102345404
2022-07-15,100054.32911148577
2022-07-16,100057.5571494062
2022-07-17,100050.1412933162
2022-07-18,100043.21801711457
2022-07-19,100048.7000350703
2022-07-20,100046.46237249226
2022-07-21,100047.7442514393
2022-07-22,100056.11971613266
2022-07-23,100054.57456837971
2022-07-24,100054.50925325174
2022-07-25,100046.46785305844
2022-07-26,100050.14493861742
2022-07-27,100049.71073542077
2022-07-28,100043.52843873574
2022-07-29,100042.04113133499
2022-07-30,100041.22749569004
2022-07-31,100041.14008167302
2022-08-01,100042.97162627325
2022-08-02,100040.37779224601
2022-08-03,100040.5715193315
2022-08-04,100040.16475054293
2022-08-05,100041.3886076432
2022-08-06,100042.38998735057
2022-08-07,100041.38982297415
2022-08-08,100041.97138738922
2022-08-09,100039.87776619826
2022-08-10,100039.81720899677
2022-08-11,100041.32599939978
2022-08-12,100039.6724371714
2022-08-13,100040.05095280721
2022-08-14,100040.03843644276
2022-08-15,100040.10412163523
2022-08-16,100041.04239124518
2022-08-17,100040.7312137854
2022-08-18,100040.30506272284
2022-08-19,100039.93336185855
2022-08-20,100040.72338377565
2022-08-21,100038.94537925387
2022-08-22,100039.19821810709
2022-08-23,100041.8983390275
2022-08-24,100039.57060704587
2022-08-25,100039.01358180036
2022-08-26,100040.40028651476
2022-08-27,100039.08109806817
2022-08-28,100041.57466241786
2022-08-29,100041.43907143398
2022-08-30,100039.26850238543
2022-08-31,100041.32240868646
2022-09-01,100041.32275247815
2022-09-02,100043.04128847546
2022-09-03,100043.6356263985
2022-09-04,100046.29529859015
2022-09-05,100046.91551862782
2022-09-06,100045.36538500684
2022-09-07,100041.70352995962
2022-09-08,100039.36280558194
2022-09-09,100035.37711294866
2022-09-10,100036.45762351993
2022-09-11,100035.50544313989
2022-09-12,100035.75723239312
2022-09-13,100036.98706492873
2022-09-14,100039.6307033355
2022-09-15,100040.98186890717
2022-09-16,100040.9933029229
2022-09-17,100044.37470518022
2022-09-18,100044.10175430284
2022-09-19,100044.24795693287
2022-09-20,100039.23098136269
2022-09-21,100039.58350023681
2022-09-22,100037.88134306631
2022-09-23,100035.77251680398
2022-09-24,100038.21410359543
2022-09-25,100038.02400493044
2022-09-26,100039.88161464257
2022-09-27,100039.15615491105
2022-09-28,100035.08389419735
2022-09-29,100034.70104659772
2022-09-30,100034.45617160988
2022-10-01,100036.0775966514
2022-10-02,100034.76403769517
2022-10-03,100033.42490084357
2022-10-04,100031.82371163818
2022-10-05,100031.52987609898
2022-10-06,100031.81059905204
2022-10-07,100031.76949020855
2022-10-08,100031.27302428026
2022-10-09,100031.0756598806
2022-10-10,100032.39553271061
2022-10-11,100030.84277475461
2022-10-12,100032.26468272932
2022-10-13,100032.42557373481
2022-10-14,100034.94271644368
2022-10-15,100039.63031461519
2022-10-16,100042.6343516443
2022-10-17,100036.11665864772
2022-10-18,100036.37028246529
2022-10-19,100037.65249125738
2022-10-20,100037.59904219849
2022-10-21,100044.69562287228
2022-10-22,100041.01649291944
2022-10-23,100039.13217010556
2022-10-24,100040.99258317423
2022-10-25,100037.7883241599
2022-10-26,100045.80988594521
2022-10-27,100044.53186887481
2022-10-28,100045.47007562075
2022-10-29,100046.684096394
2022-10-30,100042.54818926369
2022-10-31,100042.42806335693
2022-11-01,100037.78439599104
2022-11-02,100042.65118462617
2022-11-03,100043.4550451794
2022-11-04,100041.31382600457
2022-11-05,100042.6834876952
2022-11-06,100042.41580534914
2022-11-07,100044.16660759012
2022-11-08,100042.17595936325
2022-11-09,100042.99307454491
2022-11-10,100040.40174346232
2022-11-11,100036.15571153878
2022-11-12,100034.95691749513
2022-11-13,100035.67443214997
2022-11-14,100034.23829606648
2022-11-15,100031.48832027797
2022-11-16,100031.13710920262
2022-11-17,100029.55398223294
2022-11-18,100032.13269859564
2022-11-19,100029.7142371264
2022-11-20,100029.50000591952
2022-11-21,100031.22230579989
2022-11-22,100032.35419393168
2022-11-23,100033.38242358543
2022-11-24,100032.45402916294
2022-11-25,100028.6495933928
2022-11-26,100031.2691372395
2022-11-27,100030.37587743923
2022-11-28,100031.05074522884
2022-11-29,100031.17456870094
2022-11-30,100030.23462444823
2022-12-01,100033.3915028816
2022-12-02,100038.47239095482
2022-12-03,100039.5609721283
2022-12-04,100034.12985687106
2022-12-05,100033.27532728703
2022-12-06,100029.23583158584
2022-12-07,100028.29184883322
2022-12-08,100027.77094554975
2022-12-09,100029.36379217452
2022-12-10,100031.48356335332
2022-12-11,100034.49511311791
2022-12-12,100032.77076723575
2022-12-13,100032.40426781905
2022-12-14,100030.93243026275
2022-12-15,100029.34473760088
2022-12-16,100030.13192683888
2022-12-17,100030.38999824764
2022-12-18,100027.33686078129
2022-12-19,100026.09801289639
2022-12-20,100026.50760042387
2022-12-21,100027.46755734345
2022-12-22,100030.34469396855
2022-12-23,100031.4279189805
2022-12-24,100032.42939569902
2022-12-25,100032.22308196522
2022-12-26,100031.71266739746
2022-12-27,100031.5715832778
2022-12-28,100031.64605202564
2022-12-29,100034.00326561641
2022-12-30,100033.35224493798
2022-12-31,100032.09069905005
2023-01-01,100034.37269809665
2023-01-02,100031.69663665486
2023-01-03,100032.06071145435
2023-01-04,100032.45467340322
2023-01-05,100034.37118952558
2023-01-06,100033.7531346871
2023-01-07,100031.4323326913
2023-01-08,100030.25293318128
2023-01-09,100029.40384393718
2023-01-10,100028.64235105219
2023-01-11,100030.30012839567
2023-01-12,100029.95272509537
2023-01-13,100029.80068076674
2023-01-14,100030.53753941845
2023-01-15,100031.93685525005
2023-01-16,100030.9985261375
2023-01-17,100030.00712934748
2023-01-18,100029.37474741704
2023-01-19,100028.7706638263
2023-01-20,100029.47305775475
2023-01-21,100028.04328493054
2023-01-22,100028.59318755002
2023-01-23,100027.6806469368
2023-01-24,100027.33491271058
2023-01-25,100027.5296869112
2023-01-26,100026.23875223708
2023-01-27,100028.06253101067
2023-01-28,100025.94049702927
2023-01-29,100024.91228626821
2023-01-30,100024.19859345251
2023-01-31,100022.64581024849
2023-02-01,100022.44561492231
2023-02-02,100021.72678976707
2023-02-03,100021.3939493816
2023-02-04,100021.3920443675
2023-02-05,100021.82332155429
2023-02-06,100023.35360012358
2023-02-07,100017.87520589234
2023-02-08,100021.08428979965
2023-02-09,100015.61954671526
2023-02-10,100014.68857990051
